ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA,Alcohol_num,Amphet_num,Amyl_num,Benzos_num,Caff_num,Cannabis_num,Choc_num,Coke_num,Crack_num,Ecstasy_num,Heroin_num,Ketamine_num,Legalh_num,LSD_num,Meth_num,Mushrooms_num,Nicotine_num,Semer_num,VSA_num,Cannabis_user,Coke_user,Ecstasy_user,Heroin_user,Meth_user,Nicotine_user,drug_severity_score,risk_category
59,1.09449,0.48246,-2.43591,-0.46841,-0.22166,0.6708084920959161,0.5946755918349974,0.6002294676034764,-0.558415965860798,0.6023417159172672,-0.3218670690091402,-1.5815269015696551,CL6,CL0,CL0,CL1,CL0,CL5,CL4,CL1,CL0,CL4,CL0,CL0,CL0,CL2,CL1,CL0,CL4,CL0,CL0,6,0,0,1,0,5,4,1,0,4,0,0,0,2,1,0,4,0,0,1,1,1,0,1,1,28,High
60,1.09449,0.48246,-1.22751,0.24923,-0.50212,2.3955193118893208,0.7064056244338486,0.3468928036820935,0.998772968859851,-0.0036179505688740017,-0.4013162962609817,0.0425471479473998,CL3,CL5,CL0,CL0,CL3,CL5,CL1,CL0,CL2,CL0,CL1,CL0,CL0,CL3,CL0,CL0,CL5,CL3,CL0,3,5,0,0,3,5,1,0,2,0,1,0,0,3,0,0,5,3,0,1,0,0,1,0,1,31,Severe
61,1.09449,0.48246,1.16365,-0.09765,-0.50212,-0.007354653648815482,-1.2758756158061375,-0.96418300517011,1.1829553757553655,-0.6858332091414936,2.1664601897132316,0.8159623694618665,CL1,CL0,CL1,CL0,CL5,CL4,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0,1,0,1,0,5,4,5,1,0,0,0,0,0,0,4,0,6,0,0,1,1,0,0,1,1,27,High
62,1.82213,0.48246,0.45468,0.21128,-0.22166,0.20193220106595625,-0.8964366752815985,0.30196948951412605,1.6066083136721405,0.5269462553651643,-1.2487429534416967,-2.3030611851704426,CL3,CL0,CL0,CL0,CL3,CL4,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL2,CL0,CL4,CL0,CL0,3,0,0,0,3,4,2,0,0,0,0,0,0,5,2,0,4,0,0,1,0,0,0,1,1,23,High
63,0.49788,-0.48246,1.98437,-0.46841,1.90725,-0.2958084330939906,-0.7103980236691914,-1.538671072932594,0.6335990420496339,0.19674580089945296,-0.6198203250972202,-0.6074735446391438,CL3,CL0,CL0,CL0,CL4,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL2,CL4,CL2,CL0,CL6,CL0,CL5,3,0,0,0,4,4,4,0,0,0,0,0,2,4,2,0,6,0,5,1,0,0,0,1,1,34,Severe
64,2.59171,0.48246,-0.61113,0.21128,-1.10702,1.588060841510259,-0.06403686176641572,0.4014332369443779,1.1462664952431498,1.2569742409037896,0.3609832510278513,-0.7706283649428919,CL5,CL0,CL0,CL0,CL5,CL3,CL0,CL0,CL0,CL3,CL4,CL0,CL0,CL0,CL3,CL0,CL2,CL0,CL0,5,0,0,0,5,3,0,0,0,3,4,0,0,0,3,0,2,0,0,1,0,1,1,1,1,25,High
65,-0.95197,0.48246,-1.22751,0.96098,1.90725,-0.07775693294486666,-1.6831528060364036,0.8911171862575001,-0.25925319259829255,-0.1922543922144334,1.1252709514233556,0.37926604729047686,CL1,CL0,CL2,CL0,CL1,CL3,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,1,0,2,0,1,3,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,13,Moderate
66,1.09449,0.48246,1.16365,-0.09765,0.1144,-0.1865641600149352,-0.8789070477383408,1.1214140290969221,1.0257994199483065,-0.7606914479853172,0.9348357230128954,-0.6668083329521475,CL1,CL0,CL0,CL0,CL4,CL4,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,1,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,16,High
67,-0.07854,0.48246,1.98437,0.21128,-0.31685,0.9108638142692032,-1.3855815130220728,-0.9526901406292525,0.7425226059338665,1.2430095301616702,-1.0398806986524123,-1.2304541745946236,CL4,CL0,CL0,CL0,CL3,CL5,CL6,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL4,CL0,CL3,4,0,0,0,3,5,6,0,0,0,0,2,0,0,0,0,4,0,3,1,0,0,0,0,1,27,High
68,1.09449,-0.48246,0.45468,0.96098,0.126,-0.48427296219682175,0.40048213421011625,-0.5361540713968559,0.5304602689426596,0.06334108708354304,1.6276452207815595,-0.6089860483351621,CL4,CL0,CL0,CL0,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL6,CL4,CL3,CL0,4,0,0,0,1,4,0,0,0,0,0,0,0,1,1,6,4,3,0,1,0,0,0,1,1,24,High
69,-0.07854,-0.48246,0.45468,-0.09765,0.126,-1.2846937010758543,-0.029674942332264656,0.2840652070645226,-1.5571247607670295,-0.7912291388390514,0.46406026713731896,-0.7656989702282954,CL4,CL0,CL3,CL1,CL4,CL2,CL3,CL0,CL4,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL4,CL0,CL0,4,0,3,1,4,2,3,0,4,0,0,0,0,3,0,0,4,0,0,1,0,0,0,0,1,28,High
70,2.59171,-0.48246,-0.61113,-0.09765,0.126,0.8823003795456941,-0.4625475254423696,-0.47592481153544475,-0.3881739735440746,1.3890459867356229,-0.8193702550792226,0.01298919390171344,CL4,CL0,CL0,CL0,CL2,CL4,CL3,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,4,0,0,0,2,4,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17,High
71,2.59171,-0.48246,-1.22751,0.21128,-0.22166,-0.5915472076721456,-1.0632772807680213,-1.9288769827960086,-0.0457150066798569,0.9267607075552159,-0.7352004571534939,-0.21479189508597463,CL5,CL0,CL0,CL2,CL5,CL6,CL4,CL1,CL0,CL1,CL0,CL0,CL3,CL0,CL0,CL0,CL1,CL0,CL0,5,0,0,2,5,6,4,1,0,1,0,0,3,0,0,0,1,0,0,1,1,1,0,0,1,28,High
72,2.59171,0.48246,-2.43591,-0.09765,-0.50212,-0.9754600276760129,-0.4470964512891947,-0.5416964737564463,0.5315960272352283,1.8488324987648619,0.07154670703300095,0.44248144076847207,CL2,CL0,CL0,CL0,CL3,CL3,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL5,2,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,1,15,Moderate
73,-0.07854,0.48246,0.45468,0.24923,-0.31685,2.1000481585731867,-0.5646921157579213,0.2802016382406274,2.4007371087244596,-0.34091460288936704,2.152323913943458,-0.00625039883681698,CL4,CL4,CL4,CL0,CL0,CL4,CL5,CL2,CL4,CL0,CL2,CL5,CL0,CL0,CL0,CL0,CL2,CL0,CL5,4,4,4,0,0,4,5,2,4,0,2,5,0,0,0,0,2,0,5,1,1,0,1,0,1,41,Severe
74,1.09449,0.48246,-2.43591,-0.09765,1.90725,-0.17859680322271204,1.6346665525198718,1.0675283146404824,0.8592439163520906,-0.48081578748434,0.21244805750114776,1.0149674851900448,CL5,CL1,CL0,CL0,CL1,CL6,CL4,CL0,CL0,CL0,CL1,CL0,CL2,CL0,CL0,CL1,CL1,CL0,CL5,5,1,0,0,1,6,4,0,0,0,1,0,2,0,0,1,1,0,5,1,0,0,1,0,1,27,High
75,2.59171,-0.48246,-2.43591,-0.28519,-1.10702,0.49422608229733295,0.9970197115817702,1.689208495226213,-0.810013360771362,-1.086571610050507,2.143161518021853,-0.4479412099352875,CL3,CL0,CL0,CL0,CL5,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL2,CL0,CL0,3,0,0,0,5,3,4,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,19,High
76,1.82213,0.48246,-0.61113,0.96098,0.126,0.02952824100777652,-0.6907079259289202,0.12494783429007675,-0.48024351984911734,-0.5669050162868301,0.8780873850786999,0.6201059198382809,CL5,CL0,CL0,CL0,CL3,CL5,CL3,CL0,CL0,CL0,CL4,CL1,CL0,CL1,CL2,CL0,CL4,CL0,CL3,5,0,0,0,3,5,3,0,0,0,4,1,0,1,2,0,4,0,3,1,0,0,1,1,1,31,Severe
77,-0.07854,-0.48246,1.98437,-0.09765,1.90725,-0.8863194903703285,0.1651953409524569,0.5664944863977914,1.3898637023506577,-0.38636012699187483,-1.2622984722217219,0.31785091821446787,CL5,CL0,CL0,CL0,CL3,CL5,CL4,CL0,CL4,CL0,CL2,CL0,CL0,CL3,CL4,CL0,CL2,CL0,CL0,5,0,0,0,3,5,4,0,4,0,2,0,0,3,4,0,2,0,0,1,0,0,1,1,1,32,Severe
78,-0.07854,-0.48246,-0.05921,-0.28519,0.126,0.6894336200219225,0.9442086465859958,0.9607839913137912,-0.5242202141178675,0.6830014645345462,1.4075104142222452,-0.2953979696530294,CL5,CL1,CL0,CL0,CL4,CL3,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL4,CL0,CL0,5,1,0,0,4,3,3,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,1,22,High
79,1.09449,0.48246,-1.43719,-0.09765,-0.31685,0.3145789837867244,-0.6910141872962882,-2.050559490616751,1.018704497521347,-0.9293697992593608,-0.9441514020199524,0.6879840107156272,CL4,CL2,CL0,CL0,CL4,CL1,CL3,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,4,2,0,0,4,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,16,High
80,-0.07854,0.48246,-1.43719,-0.09765,0.126,-0.6593798316399324,-1.41711074097327,-1.0192160915095339,0.11722209023567541,-0.663336837389439,-0.6151118311102411,-0.8022238411427147,CL5,CL0,CL1,CL3,CL0,CL2,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL3,CL0,CL0,5,0,1,3,0,2,2,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,1,1,18,High
81,-0.07854,-0.48246,0.45468,0.21128,-1.10702,0.43319033785633854,-1.7968585209326238,0.10256220357251783,-0.16638893946642636,1.6966573032432195,0.27575306862036825,1.2398366922151298,CL5,CL2,CL0,CL0,CL5,CL3,CL5,CL3,CL0,CL1,CL1,CL2,CL0,CL0,CL4,CL0,CL6,CL0,CL0,5,2,0,0,5,3,5,3,0,1,1,2,0,0,4,0,6,0,0,1,1,1,1,1,1,37,Severe
82,2.59171,-0.48246,-0.05921,0.24923,0.1144,-0.5143100941300021,1.2722669199146075,1.5559448682197812,-0.509065389957918,-2.21784455680912,-0.02843515495244932,-0.7763722182404464,CL5,CL0,CL0,CL0,CL6,CL6,CL2,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL3,5,0,0,0,6,6,2,0,0,3,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,26,High
83,1.09449,-0.48246,1.98437,0.96098,0.1144,-1.10449536010853,-0.19106238146991764,0.6297607318736517,-2.2863287539429096,0.4802605927875318,0.893414435847256,-1.340647938944267,CL4,CL1,CL0,CL0,CL4,CL3,CL2,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL5,CL0,CL3,4,1,0,0,4,3,2,0,0,0,0,0,2,0,0,0,5,0,3,1,0,0,0,0,1,24,High
84,2.59171,-0.48246,-0.05921,0.24923,-0.31685,-1.2056672543521232,0.291325232874699,0.3296996045890158,0.5397511242008026,-1.2904166127753978,0.5017219326638228,-1.4187380222351675,CL2,CL0,CL0,CL0,CL4,CL6,CL4,CL2,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL1,CL5,CL0,CL0,2,0,0,0,4,6,4,2,0,0,0,0,4,0,0,1,5,0,0,1,1,0,0,0,1,28,High
85,2.59171,0.48246,-0.61113,-0.46841,0.1144,0.2700586209629788,-0.5742373753190599,-0.22811203854489995,-1.0521297630100692,-0.8052521389988718,-0.11792829080197186,0.09109078648459237,CL3,CL0,CL0,CL1,CL5,CL2,CL3,CL2,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0,3,0,0,1,5,2,3,2,0,1,0,0,0,0,0,2,6,0,0,1,1,1,0,0,1,25,High
86,1.09449,-0.48246,0.45468,0.21128,-0.22166,-0.3827309299284444,-1.2678989184896843,0.42679413062350674,-1.4183675997648457,1.4233617376304968,1.698926154626758,-0.5641652529239781,CL3,CL2,CL0,CL0,CL4,CL6,CL4,CL0,CL6,CL2,CL3,CL1,CL0,CL0,CL2,CL0,CL5,CL0,CL2,3,2,0,0,4,6,4,0,6,2,3,1,0,0,2,0,5,0,2,1,0,1,1,1,1,40,Severe
87,-0.95197,-0.48246,-2.43591,0.21128,-0.50212,1.5017040190439614,-1.081300824839098,-0.5964406015321919,0.24777470188585066,0.07157654429672844,-0.47453861914581935,0.1812397780315675,CL3,CL0,CL0,CL0,CL5,CL3,CL4,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL2,CL5,CL0,CL0,3,0,0,0,5,3,4,0,0,0,3,0,0,0,0,2,5,0,0,1,0,0,1,0,1,25,High
88,2.59171,-0.48246,0.45468,0.24923,-0.22166,-0.042958113337956835,-1.341034792292609,-0.7798292795319931,1.0295428779577755,2.294922743659891,-1.000024640356177,-1.1026814775897444,CL4,CL6,CL0,CL1,CL0,CL4,CL3,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL2,CL0,CL3,4,6,0,1,0,4,3,0,0,0,0,3,0,0,0,0,2,0,3,1,0,0,0,0,1,26,High
89,1.82213,-0.48246,-1.43719,-0.57009,1.90725,-0.785203293453582,0.8499944144688751,-0.6929369985919814,-1.6968080880927259,0.6268126272447856,0.46329912593228817,0.48698463430161737,CL6,CL0,CL4,CL0,CL4,CL1,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL2,6,0,4,0,4,1,3,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,1,25,High
90,1.82213,-0.48246,1.98437,0.21128,-0.22166,0.157817638643912,1.4925611583320504,1.340481511172945,1.0033955076470287,-0.8296738747657025,-0.018183379291352917,0.1840667438083314,CL6,CL0,CL2,CL0,CL6,CL3,CL3,CL0,CL2,CL2,CL0,CL2,CL0,CL0,CL0,CL6,CL4,CL0,CL2,6,0,2,0,6,3,3,0,2,2,0,2,0,0,0,6,4,0,2,1,0,1,0,0,1,38,Severe
91,-0.07854,-0.48246,-0.05921,0.24923,1.90725,-1.2942673215746063,0.037243962475022596,-0.8402520707952791,-0.9032059231283659,0.5577390196646843,0.24537626177908456,-0.4574867711358297,CL5,CL1,CL0,CL2,CL3,CL3,CL4,CL5,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL3,5,1,0,2,3,3,4,5,0,2,0,0,0,0,0,0,3,0,3,1,1,1,0,0,1,31,Severe
92,1.82213,-0.48246,1.98437,0.21128,1.90725,-0.0841312405247025,-1.5177990932003989,-0.39877708783112,0.6489310560329222,1.1299724153906707,0.7381614484080973,0.6248537468091299,CL6,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL2,CL0,CL3,6,0,0,0,3,0,6,0,4,0,0,0,0,5,0,0,2,0,3,0,0,0,0,0,1,29,High
93,-0.07854,-0.48246,-0.61113,-0.09765,-0.50212,0.3191667764782755,0.49658419083560834,0.47101123182555843,0.5789492039018337,0.521932678770256,-0.18509282967192134,0.5750597983909651,CL6,CL0,CL4,CL0,CL4,CL2,CL3,CL0,CL0,CL3,CL1,CL4,CL1,CL0,CL0,CL3,CL0,CL0,CL3,6,0,4,0,4,2,3,0,0,3,1,4,1,0,0,3,0,0,3,1,0,1,1,0,0,34,Severe
94,-0.95197,0.48246,0.45468,0.24923,-1.10702,0.19567230763530544,1.2649846649925427,-0.8801848525192214,-0.2066434484485968,-0.21536090529134394,1.858608896678514,0.09207564513059807,CL5,CL0,CL0,CL0,CL6,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL2,5,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,1,25,High
95,1.09449,-0.48246,-1.22751,0.24923,-0.31685,1.3027999305197584,0.9716667674833938,0.22616391232419403,0.029872934561497446,-1.6910573926287304,0.26498652981327486,0.8872820364954547,CL1,CL6,CL0,CL2,CL2,CL3,CL4,CL0,CL0,CL0,CL0,CL2,CL0,CL1,CL4,CL1,CL5,CL0,CL0,1,6,0,2,2,3,4,0,0,0,0,2,0,1,4,1,5,0,0,1,0,0,0,1,1,31,Severe
96,1.09449,0.48246,0.45468,-0.28519,-0.50212,2.3955193118893208,-0.029131048484993927,0.2258041934068164,-0.39620032347772827,-0.3224459235362533,-0.45039363103137864,1.1104989872357787,CL4,CL1,CL0,CL1,CL6,CL5,CL5,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,4,1,0,1,6,5,5,2,4,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,31,Severe
97,1.09449,-0.48246,-2.43591,0.21128,-0.31685,0.6713973713412849,-0.23448223662688258,-0.6244541087598886,0.2635372569274943,1.6676163422043686,0.5895792449606518,-0.7885568176832289,CL4,CL0,CL0,CL0,CL4,CL4,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,4,0,0,0,4,4,5,0,5,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,24,High
98,1.82213,0.48246,0.45468,0.21128,0.1144,1.1787963277855196,-0.03716632120973069,-0.2587802203372214,0.25470609301528135,-0.796716765539889,-0.08548126104701269,1.1324562966771599,CL2,CL0,CL4,CL0,CL6,CL5,CL0,CL0,CL5,CL2,CL0,CL1,CL3,CL2,CL0,CL0,CL2,CL0,CL4,2,0,4,0,6,5,0,0,5,2,0,1,3,2,0,0,2,0,4,1,0,1,0,0,1,36,Severe
99,-0.95197,0.48246,1.16365,0.24923,0.1144,2.3955193118893208,1.225249004976716,-0.9435762899283295,-0.9238852039807016,-0.4118211036040762,0.11329681963405817,-0.8990679981798831,CL5,CL0,CL3,CL0,CL5,CL5,CL3,CL0,CL1,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL2,CL0,CL4,5,0,3,0,5,5,3,0,1,1,0,1,0,0,0,0,2,0,4,1,0,1,0,0,1,30,High
100,1.82213,0.48246,-0.61113,-0.09765,-0.22166,-1.0062258478164758,0.7603654278213822,1.3827660035426448,-1.3578319231401605,0.9932892150895127,-1.1061324290855088,0.7715405010829017,CL2,CL0,CL0,CL0,CL4,CL5,CL5,CL0,CL0,CL1,CL0,CL2,CL0,CL0,CL0,CL0,CL1,CL0,CL1,2,0,0,0,4,5,5,0,0,1,0,2,0,0,0,0,1,0,1,1,0,1,0,0,1,21,High
101,1.82213,0.48246,-1.7379,-0.09765,1.90725,0.13062740877500842,-0.38575699962330207,0.2575938606238543,1.0083541831904825,0.6197025296629742,-0.9927934751956536,0.9472099079256341,CL3,CL5,CL0,CL0,CL5,CL4,CL4,CL0,CL0,CL0,CL2,CL2,CL0,CL0,CL0,CL0,CL3,CL0,CL0,3,5,0,0,5,4,4,0,0,0,2,2,0,0,0,0,3,0,0,1,0,0,1,0,1,28,High
102,-0.95197,-0.48246,-0.61113,0.96098,0.126,-0.47799653208665854,-0.4109152757903968,-1.0486430788055976,0.20401068065449843,-1.3098996346607559,1.061590336913391,-0.1746517947547645,CL1,CL0,CL0,CL0,CL2,CL3,CL2,CL4,CL0,CL1,CL0,CL0,CL0,CL0,CL2,CL0,CL4,CL0,CL4,1,0,0,0,2,3,2,4,0,1,0,0,0,0,2,0,4,0,4,1,1,1,0,1,1,23,High
103,-0.95197,-0.48246,-0.05921,-0.09765,0.126,0.8426577102610722,-0.4816950487406851,0.1263180830336694,0.8698362829825862,-0.10861676956874153,-1.234357451229321,-0.05326325321391308,CL4,CL0,CL0,CL1,CL6,CL4,CL3,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL4,CL0,CL0,4,0,0,1,6,4,3,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,1,24,High
104,-0.95197,-0.48246,-1.7379,0.21128,-0.31685,0.27161891947662087,-1.0646326335523015,0.1715941620649114,-0.6704037796439655,1.4069696819330804,-0.12237623300863235,-0.29902845488685975,CL4,CL0,CL0,CL0,CL2,CL4,CL3,CL2,CL0,CL0,CL5,CL1,CL3,CL0,CL2,CL0,CL2,CL0,CL0,4,0,0,0,2,4,3,2,0,0,5,1,3,0,2,0,2,0,0,1,1,0,1,1,1,28,High
105,-0.95197,0.48246,-0.05921,-0.57009,1.90725,-0.8184323199039338,1.351838235745386,-2.2432398437392296,-0.8244384377947748,0.02647857853564339,0.32585063785263874,-0.82440951445549,CL5,CL6,CL4,CL0,CL0,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL5,CL0,CL0,5,6,4,0,0,3,5,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,1,29,High
106,1.09449,-0.48246,-0.05921,-0.28519,-0.31685,0.010947816347044441,-0.7878237477464387,1.3404440443429446,-1.0118369278698578,1.4312310049431152,1.4130260151224059,-0.637782785808257,CL3,CL0,CL0,CL2,CL4,CL4,CL4,CL3,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL3,CL0,CL4,3,0,0,2,4,4,4,3,0,0,0,4,0,0,0,0,3,0,4,1,1,0,0,0,1,31,Severe
107,0.49788,-0.48246,-2.43591,0.24923,-0.50212,1.0469227396558851,0.49027606566675336,-0.9896081122814591,-0.1807575779702265,1.4877757954172028,-0.48127761209236003,0.49661907127921867,CL4,CL4,CL0,CL0,CL2,CL2,CL4,CL0,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,4,4,0,0,2,2,4,0,1,4,0,0,0,0,0,0,4,0,0,1,0,1,0,0,1,25,High
108,0.49788,0.48246,-2.43591,-0.46841,-1.10702,-1.3037246310250663,-0.6614276383178324,2.090214687137168,0.2324462875879104,-0.9276600605294759,0.7588994548755211,0.8556958401031274,CL5,CL0,CL0,CL0,CL5,CL3,CL3,CL0,CL4,CL0,CL2,CL0,CL0,CL0,CL3,CL2,CL3,CL0,CL0,5,0,0,0,5,3,3,0,4,0,2,0,0,0,3,2,3,0,0,1,0,0,1,1,1,30,High
109,-0.95197,0.48246,-1.43719,-0.28519,-0.50212,-0.7973445556389791,-0.47722388203336225,0.7952907609706656,-0.543824867207432,-0.29504505308353224,-0.12052474807091519,-0.014437588571757556,CL5,CL1,CL5,CL0,CL5,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL2,CL4,CL0,CL0,5,1,5,0,5,5,1,0,0,0,0,0,3,0,0,2,4,0,0,1,0,0,0,0,1,31,Severe
110,0.49788,0.48246,-1.43719,-0.57009,1.90725,-0.9472750850418087,-0.1138807667229712,-1.126829739967246,1.5648245823317362,0.657603556595542,-2.1801199036603616,-1.0101100254622986,CL3,CL0,CL0,CL0,CL3,CL2,CL1,CL0,CL2,CL2,CL0,CL0,CL0,CL0,CL2,CL3,CL2,CL0,CL0,3,0,0,0,3,2,1,0,2,2,0,0,0,0,2,3,2,0,0,1,0,1,0,1,1,20,High
111,0.49788,0.48246,-1.22751,-0.46841,1.90725,0.32639655548691016,0.5452424248342077,-0.3142506207998759,-0.6421477928806911,-1.5376860154143381,0.046075787835881885,-1.1462427900928298,CL1,CL0,CL0,CL0,CL1,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL2,CL4,CL1,CL1,1,0,0,0,1,2,4,0,0,0,0,0,3,0,0,2,4,1,1,1,0,0,0,0,1,19,High
112,-0.95197,0.48246,-1.7379,-0.28519,-1.10702,1.2405160796149601,-0.2592238817854791,0.9226181605535483,0.24879613547918442,-0.22304945928457628,-0.06690749367243819,-0.10611739822922521,CL0,CL0,CL0,CL0,CL4,CL3,CL2,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL4,CL0,CL4,CL0,CL0,0,0,0,0,4,3,2,1,0,0,0,0,0,1,4,0,4,0,0,1,1,0,0,1,1,19,High
113,0.49788,-0.48246,1.98437,-0.09765,-0.31685,-2.0097344653060114,-1.1392051716173321,-0.23775273805544583,-0.8830430889968823,0.546186361717454,0.4251216724210234,-0.5275943592931474,CL5,CL0,CL1,CL0,CL5,CL3,CL2,CL0,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL4,CL0,CL0,5,0,1,0,5,3,2,0,6,0,0,3,0,0,0,0,4,0,0,1,0,0,0,0,1,29,High
114,1.82213,-0.48246,0.45468,0.21128,-0.22166,0.09439856347858341,0.019081331079100712,1.1782373344185941,-0.6731199974909797,-0.622251051197725,-0.6426497279703051,1.1862133140425088,CL3,CL0,CL0,CL0,CL5,CL3,CL3,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL1,3,0,0,0,5,3,3,0,0,0,1,0,0,0,6,0,3,0,1,1,0,0,1,1,1,25,High
115,-0.07854,-0.48246,0.45468,-0.57009,-0.22166,-0.9242207172751843,-0.7666717991916299,-0.37606880777811863,-0.08633759034791415,0.588107078330844,-0.5360249228981794,-0.7022867372457622,CL2,CL3,CL3,CL2,CL2,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL4,CL0,CL0,2,3,3,2,2,3,5,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,1,29,High
116,-0.07854,-0.48246,-0.05921,-0.46841,-1.10702,1.0054027748299843,1.543838306914531,-0.07866523286254021,-0.8326360607366181,-0.6001726758797186,1.2010694581050843,0.5973793195909599,CL2,CL0,CL0,CL0,CL6,CL2,CL1,CL0,CL0,CL4,CL0,CL3,CL0,CL5,CL0,CL0,CL5,CL0,CL0,2,0,0,0,6,2,1,0,0,4,0,3,0,5,0,0,5,0,0,1,0,1,0,0,1,28,High
117,-0.95197,0.48246,-1.43719,-0.57009,-0.22166,-0.23696827557125388,-0.25994450247258905,0.950150030210835,0.08941544805952387,-0.6112521178563375,-0.33614659849651213,-0.6206160240360316,CL5,CL6,CL0,CL0,CL3,CL2,CL4,CL5,CL0,CL4,CL0,CL3,CL0,CL0,CL0,CL0,CL2,CL0,CL4,5,6,0,0,3,2,4,5,0,4,0,3,0,0,0,0,2,0,4,1,1,1,0,0,1,38,Severe
118,1.09449,-0.48246,-0.05921,-0.28519,0.126,0.13067393907739766,-0.6679693380711357,0.6033909931799872,0.44025091362240193,0.7441859187417738,-1.9134303722620998,-0.28349836144584856,CL4,CL0,CL2,CL0,CL3,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL5,CL0,CL0,4,0,2,0,3,3,5,0,0,0,0,0,0,2,0,0,5,0,0,1,0,0,0,0,1,24,High
